video_path,video_name,video_type,rt60,status
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00097/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.619,success
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00098/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.157325653215741,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ddLPBVSzuPs/00101/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.7937026895968429,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ddLPBVSzuPs/00103/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.695425242356525,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00106/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.036696697576307,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00107/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.454362295265965,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00108/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.4179452409677546,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00110/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.7204539467967457,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00111/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.545552244996502,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00112/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.9771226625479452,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00113/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5471393781940348,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00115/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.2719913983616693,success
AVDeepfake1M_local/videos_subset_600/train/id00017/hcr4tT9y3xs/00117/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.7636188943852398,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00118/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5841522474944962,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00123/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.5383734536091875,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00124/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.9319523435674648,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00126/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.6151300611954116,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00128/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.4495142857897108,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00129/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.8941082295418483,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00140/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2029279470090168,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00141/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,0.8027306505521309,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00143/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5367955980446086,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00145/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2316269735756062,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00146/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.8781998048753525,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00149/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.4355156167735743,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00151/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2672356114534855,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00152/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5225710159867558,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00155/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.403653197607501,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00157/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.3704896631907475,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00159/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.474663175890079,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00160/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.692762449308625,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00161/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.3143044464637486,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00163/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.3178299276491665,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00164/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.4651259563532857,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00169/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.30147257034746,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00171/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5536212636351798,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00173/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.7869257568224683,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00174/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.4117835088507658,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00175/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.307088715960116,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00176/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.6462771986617777,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00177/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.6483925725405828,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00178/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,3.0025732214305223,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00179/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.488548250341866,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00181/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.069848534845703,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00183/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2196776178417834,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00184/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.0743071418091104,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00185/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2485123527734563,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00186/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.159434284155243,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00187/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5039226485454014,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00194/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.0464171016585087,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00195/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.1218896060039203,success
AVDeepfake1M_local/videos_subset_600/train/id00017/tIpW24N_Ysk/00197/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5268489462864252,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00199/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.619166909347719,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00200/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,2.334494330137499,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00201/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.540003919108753,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00202/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.5051762796884012,success
AVDeepfake1M_local/videos_subset_600/train/id00017/wrB-yyERH2s/00203/real_video_fake_audio.mp4,real_video_fake_audio.mp4,real_video_fake_audio,1.2002678323083624,success
